	100.00000000000004	-1.0	56.930356339236624
	99.54008287621524	-1.0	56.53505417425153
	99.08228099003794	-1.0	56.14251258592444
	98.62658461312826	-1.0	55.75271210723085
	98.17298406188837	-1.0	55.36563341212077
	97.72146969725722	-1.0	54.98125731085684
	97.27203192450544	-1.0	54.59956475279301
	96.82466119303122	-1.0	54.2205368230012
	96.37934799615785	-1.0	53.84415474160281
	95.93608287093146	-1.0	53.47039986455431
	95.49485639791966	-1.0	53.09925367925579
	95.05565920101192	-1.0	52.73069780713996
	94.61848194722003	-1.0	52.364714000462556
	94.18331534647953	-1.0	52.001284141674404
	93.75015015145283	-1.0	51.640390244116034
	93.31897715733241	-1.0	51.28201444788231
	92.889787201645	-1.0	50.92613902223111
	92.46257116405747	-1.0	50.572746362531035
	92.03731996618225	-1.0	50.22181898967138
	91.61402457138516	-1.0	49.87333955067161
	91.19267598459302	-1.0	49.52729081478834
	90.77326525210229	-1.0	49.18365567575449
	90.35578346138927	-1.0	48.84241714887645
	89.9402217409205	-1.0	48.50355837047988
	89.52657125996399	-1.0	48.16706259843967
	89.114823228402	-1.0	47.83291320851642
	88.7049688965441	-1.0	47.501093696435916
	88.29699955494091	-1.0	47.17158767512859
	87.89090653419954	-1.0	46.84437887420847
	87.48668120479914	-1.0	46.519451140430576
	87.08431497690725	-1.0	46.1967884342429
	86.68379930019775	-1.0	45.87637483171594
	86.28512566366896	-1.0	45.55819452191888
	85.88828559546252	-1.0	45.24223180642783
	85.49327066268378	-1.0	44.92847109971689
	85.10007247122249	-1.0	44.61689692591421
	84.70868266557406	-1.0	44.307493920589366
	84.31909292866256	-1.0	44.00024682826029
	83.93129498166368	-1.0	43.695140501929444
	83.54528058382867	-1.0	43.39215990341259
	83.16104153230958	-1.0	43.091290100287885
	82.77856966198478	-1.0	42.7925162675502
	82.39785684528518	-1.0	42.49582368524187
	82.01889499202208	-1.0	42.20119773801493
	81.6416760492147	-1.0	41.9086239154031
	81.26619200091945	-1.0	41.618087808952474
	80.89243486805945	-1.0	41.3295751137507
	80.52039670825478	-1.0	41.04307162617646
	80.15006961565405	-1.0	40.7585632434851
	79.78144572076629	-1.0	40.476035964029016
	79.41451719029341	-1.0	40.19547588455912
	79.04927622696422	-1.0	39.91686920163686
	78.68571506936853	-1.0	39.64020220949699
	78.32382599179198	-1.0	39.3654612996543
	77.96360130405232	-1.0	39.092632961077065
	77.60503335133573	-1.0	38.82170377764983
	77.24811451403403	-1.0	38.55266042947485
	76.8928372075831	-1.0	38.28548969084303
	76.53919388230152	-1.0	38.020178429860685
	76.18717702322996	-1.0	37.75671360857924
	75.83677914997187	-1.0	37.49508228061045
	75.48799281653436	-1.0	37.23527159232451
	75.14081061116968	-1.0	36.977268780923374
	74.7952251562182	-1.0	36.721061174086216
	74.45122910795142	-1.0	36.46663619005982
	74.10881515641569	-1.0	36.213981335416456
	73.7679760252773	-1.0	35.963084206155656
	73.42870447166766	-1.0	35.7139324858754
	73.09099328602912	-1.0	35.46651394543408
	72.75483529196227	-1.0	35.22081644300552
	72.42022334607316	-1.0	34.976827921971584
	72.08715033782137	-1.0	34.734536411933014
	71.7556091893693	-1.0	34.49393002697419
	71.42559285543129	-1.0	34.25499696534051
	71.09709432312434	-1.0	34.01772550946102
	70.77010661181892	-1.0	33.78210402396782
	70.4446227729904	-1.0	33.548120956622185
	70.12063589007181	-1.0	33.31576483666805
	69.79813907830663	-1.0	33.08502427452391
	69.47712548460237	-1.0	32.85588796177578
	69.15758828738522	-1.0	32.628344669316185
	68.83952069645501	-1.0	32.40238324819131
	68.52291595284063	-1.0	32.17799262803835
	68.20776732865684	-1.0	31.955161816791104
	67.89406812696112	-1.0	31.733879900646613
	67.5818116816111	-1.0	31.514136042315812
	67.27099135712336	-1.0	31.295919481797394
	66.96160054853222	-1.0	31.079219534895273
	66.65363268124915	-1.0	30.86402559293606
